curated_id,molecule_id,source,analogue_component_id,sealed_block_id,outer_fold,outer_test_block
SSCP-4d063e9a5f27989f,MOL-9afcb66c81be718e,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4d1dde8872f0ef29,MOL-95b8d611f793e12d,2022_Bhardwaj,AC-2ce5c76f9440d959,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4d2081071953accb,MOL-c7033b499e8e9ac7,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4d3d198570922bc7,MOL-db67394ca39a35f2,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4d3db9292be6f439,MOL-ab3dc5038b369e9d,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4d3de5b6b9d8b60a,MOL-e5082417b74e6a67,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4d55fd0609146b62,MOL-03f931aa262c52a8,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4d6ac799599e25ed,MOL-dbef8239771bffac,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4d721467b4ef3aaa,MOL-cad3a4ca090a58e4,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-4d8142a46bc59c4d,MOL-0f22358a80abd583,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4d84bbe15d357ee0,MOL-83482d9b4b8cfd9d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4d8dad95bd9eabc9,MOL-76ae7c04d3f3ebb4,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4d980f1653a161df,MOL-dbbad821a9dbb52a,2022_Bhardwaj,AC-73b3462975532c8b,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4da0a49df49eb936,MOL-d6f145011b1ba5b8,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4da2a47fe63c6856,MOL-ed2727f6fa9ef302,2022_Taechalertpaisarn,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4da7a29b9727d7c2,MOL-bab5a58c3fa007d9,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4dab09122ebea75d,MOL-41422cacddb202b8,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4dbb10c80816f478,MOL-1945ce8fb0d27839,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4dbc2aeae7783ab9,MOL-6b02f7982a308be4,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4dc648989bbbc924,MOL-4862866688c8f933,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4ddb4fdd7bcd3e5c,MOL-43c5275f098b9755,2024_Ly,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-4ddc72d6c07b0403,MOL-d5261fed5fcee7eb,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4dec6c92196855ac,MOL-ede4f3d7e0e25021,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4dfcd48d5e221ac9,MOL-f11cb9cfc4315583,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-4dffcc3e3646dc3c,MOL-d79df1c7d7bc3b15,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4e020370fc4630cf,MOL-18d68716b661595a,2021_Comeau,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-4e0545d0404d2f11,MOL-4e1cf2af6bc64968,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e0a5c1fefd72716,MOL-189c8d35604da295,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4e0d8bcf0338d211,MOL-087008159c172a7a,2018_Naylor,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e1cbc49a2f802f3,MOL-60abfcbcbd8c789d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e26474aa6f4cf02,MOL-5094ecfa067ef9be,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4e294de0ecc03a19,MOL-16e33c5f32435209,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-4e3358b8eb61c9c4,MOL-f34bca674e68e117,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4e35a4d81eb62613,MOL-581f258f25624161,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e3879070bc51c94,MOL-91201da52f4309b3,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e3f3ebb00173be7,MOL-b88bb25ecc3f02fa,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e5582a6aa4fc6c2,MOL-3c3fed3f72844d08,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e56a87b4c71a71c,MOL-9377c014db6da11a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e5b146964e0b39d,MOL-43eacb557df49fe2,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4e61c72b3be1ad73,MOL-1801851e8511be63,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4e62bc6e78e44920,MOL-f5b86b67f5721dac,2018_Naylor,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4e77eb8984061552,MOL-924c3962602af6a7,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4eaf05eb65c6056c,MOL-3b34cc16e72bfd76,2020_Le Roux,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-4eb1c6e00a02cbf3,MOL-5078bac58db8932e,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4eb571eb2702390a,MOL-7227432e26b43aab,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4eb659ed4b556327,MOL-b44608658f36727c,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4f01d4bf1c848784,MOL-df9625715e94ebd9,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f03793e13ac87b4,MOL-5603011f7403df24,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4f0ce07e8c893aae,MOL-b71058fc853eb487,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f1202d106592234,MOL-a00447dda726be52,2013_CHUGAI,AC-26bae173914d7ddc,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4f214dbe0886f857,MOL-6c1f1650482f32e8,2018_Naylor,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4f24fe3a72b1a0de,MOL-e755e89e1e51b39a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4f2ac6ddc60ca091,MOL-3b33ec6e902ad12f,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4f3cc995e9cbc1ec,MOL-a023ca95ea0ed948,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f4dbb75b8643656,MOL-c011de817c033179,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4f5e23cfebb8ec3c,MOL-a09dde14f72a604c,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f6bf77c46c230c1,MOL-f0706ad091a0ec35,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4f6e557d65c63852,MOL-988f717436cf6ec2,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f7f967fd5d1d9a3,MOL-062d3989d4fd5cf9,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f807c108abdc2fb,MOL-f43e5ba9196e6f1f,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f81a8724ad21e0b,MOL-36782a5b7b41dec0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4f875ac6a597e2bc,MOL-83837d5876f56f9d,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f8c23d7104ef9ba,MOL-07fc20100781fea4,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4f8e62895a54494b,MOL-4511fb751fc83341,2017_Pye,AC-d51aa402a0242ca5,BLOCK-2c0090ee1dd5b17e,1,BLOCK-2c0090ee1dd5b17e
SSCP-4f91128ea0cc12e4,MOL-c0621302d97e5243,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4f9397efa7487a4f,MOL-841e2a2ac5e76b02,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4f944a4f50b568eb,MOL-06201c9bd23eee9b,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4f9e42dff49a4d23,MOL-b137847fd170ceba,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fa3dae6a40f69ef,MOL-2b28480676bd8f4f,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4facc48fc97cccf4,MOL-e277abb001aeae81,2022_Taechalertpaisarn,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fb0bfce65f2d0e8,MOL-184dd529a6d961f4,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-4fb0f43c8a15f60e,MOL-af3845ccb45f4c5f,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fb269295acdfe86,MOL-9fe8e6a366011bde,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fb3e0a63c4deaa1,MOL-a594f5906d5245a2,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fb9753c6cb666a7,MOL-9c1fa4ce997517c7,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-4fc1b5e1e527e877,MOL-382ad12d8fb1cc88,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fc9042246c66758,MOL-b57963638af80e5d,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fd4c685e53f4f04,MOL-735503269a9a9132,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-4fd6d829fc58d5ed,MOL-db2458b620fcfec3,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fdda3cbaecd161d,MOL-2a8a894d882b64fd,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4fdf81f5a25113da,MOL-cddd25fae508c2f0,2024_Ly,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-4fe0e23479210a38,MOL-be92c4f4eaf3d270,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4feeac3b931c561f,MOL-df93a058a96ec10a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4ffa3075ca6a0ea6,MOL-dadd559c545eef0d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-4ffe1f6326be1ad0,MOL-8589998a9f5574c4,2015_Bockus_2,AC-75c6ac7476f86a1a,BLOCK-ad504a636f9fcddf,11,BLOCK-ad504a636f9fcddf
SSCP-5004bf60903ab12c,MOL-70080468a5b790ef,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-500b3130c32c2229,MOL-8b94f743504f8bd5,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-500b4d505711aa9d,MOL-3aa1d63c64f8617e,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-501572cf7cabc5a5,MOL-ad40aba396f55efd,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-50160d2ae305b2fa,MOL-2a6d9e1821ce5fdc,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-501cbf81868154c6,MOL-dfa03ca944b1e65f,2020_Barlow,AC-741ab05286c210ec,BLOCK-8dbd1f0100199b32,10,BLOCK-8dbd1f0100199b32
SSCP-50253b2828d85a1d,MOL-7fa023dce84eceef,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5026178c8874b7db,MOL-a65d8dfb23dc494a,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-503d98d51b157d24,MOL-a108fcb8450f70d0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5051c14968bb6229,MOL-99e231fad2b73263,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50604013c999f1e1,MOL-cb145cb4d8557217,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-506056a6dd93d211,MOL-ee839f500ec32fd4,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50686ff1e1f4df13,MOL-44275f1e262fcb40,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50777b93424adb5b,MOL-38dbb5ef1d1aea05,2022_Bhardwaj,AC-0df859e9d02eec12,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50884a9d0655873e,MOL-53f81b7c00521b13,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-508b3d4faf45cbe0,MOL-23a474acb9272e94,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-508ed943452a57c1,MOL-3a620ca003aee5e9,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50a72fd858450aba,MOL-d5bd5263f61e2073,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-50b0fb9a6e133dd5,MOL-a8f2afc2a9c884c3,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50da7f187080f427,MOL-dad7f75b50ab0d9c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50daba5b47fbb664,MOL-44389aa68f2c1cf5,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50dc292758f67529,MOL-956e0d936a0922e8,2022_Bhardwaj,AC-fc3796b0e898f19d,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-50e3d5416b877759,MOL-03e9d17b1a3d8292,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-50edccc0566bbc85,MOL-cf2b7cffbbef582b,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-50fa802aa173f2e8,MOL-9228d07918407ff1,2021_Comeau,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-512d972499a3b754,MOL-905d2b6e77a72e82,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-512e6ee8f0fe46a4,MOL-bd5e4686acc96f87,2013_CHUGAI,AC-9d40ddaf60da40cc,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-513b61cc7e2bce45,MOL-2832445646d81c66,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-515bba62b2c4e272,MOL-44857ddd741e0689,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-5161e06566d806cc,MOL-681ef49f4228c559,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5163b2eedce1b660,MOL-75df8acd69c4fc1e,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-516b382936727bf4,MOL-a2c4e95ddc135f84,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5170b25b9ca400eb,MOL-4503febb84c2c249,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-51744dee7e6a567a,MOL-7579c6ad00e88b60,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-5184ddeaa9d2f207,MOL-e67c9df0cf93b380,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5192efc2ef43656c,MOL-6c917899946e9831,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-51b8acaad677b434,MOL-d6040c8ffc137172,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-51de1d38f5c24825,MOL-7af26e2dfd6e324e,2015_Bockus_1,AC-4fddafacd59ca560,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-51eab8131d03f4f2,MOL-7447e7fb405ef245,2015_Ahlbach,AC-361bbb197add489f,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-51eac6b95c73df06,MOL-b0f182101b73e77c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-51ef81c52fe22e4f,MOL-f0f5eae6966221e2,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-51f0114d0c2d42d3,MOL-d1ecca37c782fd9a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-51f47d48a7bf6ea1,MOL-cd8b515de3d01c73,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-5201113b43aecbdb,MOL-ba1143b69c83aae8,2022_Bhardwaj,AC-041b66dc1a25d197,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5208a0c4ee3b53b5,MOL-7e25849af6301be8,2022_Bhardwaj,AC-42e97c50b42ea283,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-522ec085f4a931c7,MOL-ec5b87842af63ec0,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5233a166a5ca060d,MOL-96f17a2b444246b9,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-523a4b1494c8cf95,MOL-9c60338fe223865d,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-523cba9df755677d,MOL-34ca33cf5d3e52f1,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5250669abd001a45,MOL-4ac53dac3beb366b,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-5252e555d24be969,MOL-d004124d7a343110,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-525b251d228a3fe5,MOL-f5522e629e8185a3,2020_Le Roux,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-525b502641bc780b,MOL-260c95986a6474ba,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-528827cc1aa4e8ef,MOL-b2a8b9fb0b53018d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-52a8e54fe6382d8e,MOL-3c7d44f83c880af3,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-52c826c56766729c,MOL-381c6d0540d0ebf3,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-52d8f98d3867b333,MOL-40e93d6aff929723,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-52ddd7f531e7d89a,MOL-46c66d53bd01b27c,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-52de642b5f81451d,MOL-0ba9f288785c7112,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-52eb639a43711065,MOL-35cecd39d8bda9c1,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-52f55046703aed9c,MOL-976833b3b5d8d40e,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-52fcc2fe8f2487a9,MOL-6ae7f3baf2e5e2ff,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5308083fef30ce42,MOL-7174173654540e14,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-530c4bafbdaf78df,MOL-4601e0933ca48d4c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-530cb2585f07eb3d,MOL-2c0a14bff51de3a4,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-5318ef170d612460,MOL-9cd416ce9623db0e,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-531e49bd013a4185,MOL-d4def73f89a64c67,2016_Hickey,AC-caa6a2b0faf1de20,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-5322fde440c05450,MOL-17ac9f1650ed9fb6,2021_Wang,AC-fbc7f1ef462beb7f,BLOCK-d0fe24e9c28856d1,16,BLOCK-d0fe24e9c28856d1
SSCP-5336768e0a0733e6,MOL-665244f9cdd80fb8,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-534b0e2075ea9b4a,MOL-5eb59fbf848984fe,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-534c2f0b2fefa622,MOL-9b3746e7b067a8f1,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-53513486a722b242,MOL-343f269a613fb104,2020_Furukawa,AC-114e657b947b31ec,BLOCK-5f91132e1b252609,9,BLOCK-5f91132e1b252609
SSCP-5353220f958ec1a2,MOL-f5b8927f60b6934c,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
