outer_fold,curated_id,inner_basket,source_molecule_fold
2,SSCP-512e6ee8f0fe46a4,3,4
2,SSCP-5161e06566d806cc,3,4
2,SSCP-5192efc2ef43656c,3,4
2,SSCP-51ef81c52fe22e4f,3,4
2,SSCP-5201113b43aecbdb,3,4
2,SSCP-5233a166a5ca060d,3,4
2,SSCP-5252e555d24be969,3,4
2,SSCP-525b251d228a3fe5,3,4
2,SSCP-52d8f98d3867b333,3,4
2,SSCP-52ddd7f531e7d89a,3,4
2,SSCP-52eb639a43711065,3,4
2,SSCP-52f55046703aed9c,3,4
2,SSCP-53570ac13390e6e5,3,4
2,SSCP-53b2d193082aa394,3,4
2,SSCP-53b4c22612e91f3e,3,4
2,SSCP-53b9d0d1e1429325,3,4
2,SSCP-540dd0fd0e2fbfb8,3,4
2,SSCP-542ff88f773297ac,3,4
2,SSCP-546c0756f7ddf393,3,4
2,SSCP-549ef68ed7ffa320,3,4
2,SSCP-54d15ee02068b0fb,3,4
2,SSCP-550b6081cd5629fe,3,4
2,SSCP-55a1844299112e8a,3,4
2,SSCP-55cfb09876ec8b97,3,4
2,SSCP-55e6ee4a59413da1,3,4
2,SSCP-5617703ed2f56bf8,3,4
2,SSCP-562dd351c70e5c7b,3,4
2,SSCP-567fca0bd9510e4f,3,4
2,SSCP-56d3d91fe99be02c,3,4
2,SSCP-56e9283cdef957d2,3,4
2,SSCP-5701005faec66d63,3,4
2,SSCP-572df4ef34829587,3,4
2,SSCP-57605bf6fc1703a1,3,4
2,SSCP-576cf8da960e3ae3,3,4
2,SSCP-57a5f2072811bf6f,3,4
2,SSCP-57dfb6ba338e078a,3,4
2,SSCP-58057f04e269ebd8,3,4
2,SSCP-582a82a23cdbf531,3,4
2,SSCP-5842a702744b2cc2,3,4
2,SSCP-5843b05db01f5c40,3,4
2,SSCP-58dbd6be91d050f8,3,4
2,SSCP-58df97e097f72804,3,4
2,SSCP-58f2607d4f37cf46,3,4
2,SSCP-591198e0b0493577,3,4
2,SSCP-592d27cf727a666a,3,4
2,SSCP-594a04ad89c43dd3,3,4
2,SSCP-597d1a2c21051c36,3,4
2,SSCP-59b306186cc8dc00,3,4
2,SSCP-59fdc190f26c95f0,3,4
2,SSCP-5a178d6b2b43c8e6,3,4
2,SSCP-5a5bed43397fd034,3,4
2,SSCP-5a65fd73f334c5ef,3,4
2,SSCP-5a70222a4047ef99,3,4
2,SSCP-5a818ef0fa159a3c,3,4
2,SSCP-5a862276480d10f5,3,4
2,SSCP-5ae4c32993a648a7,3,4
2,SSCP-5aeb2f3c5db0bd93,3,4
2,SSCP-5afd90c8c5057500,3,4
2,SSCP-5b337588d8cedbd5,3,4
2,SSCP-5b4d66dffc9118fe,3,4
2,SSCP-5b5386ffe2acd4c8,3,4
2,SSCP-5b6355ac829aa731,3,4
2,SSCP-5bac4803b94aeec1,3,4
2,SSCP-5bf866fda97ee353,3,4
2,SSCP-5c4feaa1a51ec358,3,4
2,SSCP-5c5a6b0169af7a69,3,4
2,SSCP-5c903c43dcde2f4e,3,4
2,SSCP-5cd6baec72f3da64,3,4
2,SSCP-5d12837d268edcd8,3,4
2,SSCP-5d78a029d85f3db6,3,4
2,SSCP-5daa7de5cc883dac,3,4
2,SSCP-5dabb430b2297cca,3,4
2,SSCP-5dd2b6657bd6ceb4,3,4
2,SSCP-5ddf264ece52d08c,3,4
2,SSCP-5e0443154198b0c9,3,4
2,SSCP-5e4f4a23d4604220,3,4
2,SSCP-5e6de1859194cdcd,3,4
2,SSCP-5e775445911eb13d,3,4
2,SSCP-5ea94f4b8aff35ac,3,4
2,SSCP-5ec3758471262685,3,4
2,SSCP-5f2b5e8ed0901729,3,4
2,SSCP-5f4b46409cd5c000,3,4
2,SSCP-5f6bfa91989b148d,3,4
2,SSCP-5f6ec20edc91ee6d,3,4
2,SSCP-5ff27ad46baf27ca,3,4
2,SSCP-6013942a3baf564c,3,4
2,SSCP-6029208be7945559,3,4
2,SSCP-602c6a5b08db886a,3,4
2,SSCP-6039cc6f6a0b11a5,3,4
2,SSCP-603b163a1e5bc6ce,3,4
2,SSCP-609b4bbc6c22aa27,3,4
2,SSCP-60d36a60ad9b1b8b,3,4
2,SSCP-61007b353ce8cb7e,3,4
2,SSCP-6101bd873b4e8b63,3,4
2,SSCP-613085e7c5da7b40,3,4
2,SSCP-613d400fe2005eb1,3,4
2,SSCP-615878e0f8fc01ef,3,4
2,SSCP-6175a1c1a70b5c1b,3,4
2,SSCP-6198bac3774963d3,3,4
2,SSCP-624f80971e985ab2,3,4
2,SSCP-6274640858e68887,3,4
2,SSCP-627ec2eb9494d256,3,4
2,SSCP-62a7743bfe93dde9,3,4
2,SSCP-62e9a0ae050b8703,3,4
2,SSCP-631a31afed7d09fc,3,4
2,SSCP-6398359090a89704,3,4
2,SSCP-63be9c481f6e802b,3,4
2,SSCP-63d17108454b579d,3,4
2,SSCP-642757e4723b7b93,3,4
2,SSCP-644405e02c7b8b12,3,4
2,SSCP-644c19994a43dc07,3,4
2,SSCP-6475b56f08c83605,3,4
2,SSCP-64801f0f766820e0,3,4
2,SSCP-6485cbf77b459ecd,3,4
2,SSCP-6488547e21de6827,3,4
2,SSCP-6499df16230646af,3,4
2,SSCP-649dbbc7edc1c22a,3,4
2,SSCP-64e864f72dcacc77,3,4
2,SSCP-65b1c6680a5999dd,3,4
2,SSCP-65d1e9990d2c9994,3,4
2,SSCP-65fab0878e2604a5,3,4
2,SSCP-6667ba5e44fbbe8f,3,4
2,SSCP-669561f86bc8c954,3,4
2,SSCP-66b3fadaeb32c894,3,4
2,SSCP-670dc945a101811e,3,4
2,SSCP-670e24c746d5f682,3,4
2,SSCP-673f6532d9f6b25f,3,4
2,SSCP-67416c026576acde,3,4
2,SSCP-67b7cd5729622398,3,4
2,SSCP-6802f290cd2ad698,3,4
2,SSCP-680db35663a52f20,3,4
2,SSCP-681c2afd2ce35577,3,4
2,SSCP-68502a00d6148f4b,3,4
2,SSCP-68b564766c370b96,3,4
2,SSCP-68d37095602ab51d,3,4
2,SSCP-68f34b2dd698450e,3,4
2,SSCP-69547adc99b15544,3,4
2,SSCP-6977e4665c5dc3e8,3,4
2,SSCP-697eebe472a6afa7,3,4
2,SSCP-698f87278d00ae6d,3,4
2,SSCP-69baa2a6511b4a37,3,4
2,SSCP-69bb6909865761fd,3,4
2,SSCP-6a85a193dd33b9db,3,4
2,SSCP-6a86e46a5f9ec039,3,4
2,SSCP-6a8f7a5e6775ba8d,3,4
2,SSCP-6b640c45dddb7433,3,4
2,SSCP-6baf61573aae6b8c,3,4
2,SSCP-6bc806b98b53bc73,3,4
2,SSCP-6bdfe639bec1b0b7,3,4
2,SSCP-6c187cdb576e04a2,3,4
2,SSCP-6c240e50c3635136,3,4
2,SSCP-6c98ba8e293779cc,3,4
2,SSCP-6ca7744146055000,3,4
2,SSCP-6caaa1e8c5dd70b1,3,4
2,SSCP-6cab232ee0fe3373,3,4
2,SSCP-6cb274b753c99ea4,3,4
2,SSCP-6cb38d46048c68d4,3,4
2,SSCP-6d0f9af532d4f2a5,3,4
2,SSCP-6d15fc7d87237bff,3,4
2,SSCP-6d38e9ad7ecadb1f,3,4
2,SSCP-6d850e13db22121d,3,4
2,SSCP-6dc89606e15a5cb7,3,4
2,SSCP-6dd65f49274c7f16,3,4
2,SSCP-6dec2d3181706ecb,3,4
2,SSCP-6deeb290b8bd022a,3,4
2,SSCP-6dfbb11024b3a6da,3,4
2,SSCP-6e9d38878c90aa9d,3,4
2,SSCP-6ec3dcba923c7a29,3,4
2,SSCP-6ec893231d0d87ca,3,4
2,SSCP-6ef8adfbcadb1841,3,4
2,SSCP-6f1b9793bd32f2fa,3,4
2,SSCP-6f1deced1b4b237c,3,4
2,SSCP-6f347e2161e03159,3,4
2,SSCP-6fc9e672006b979c,3,4
2,SSCP-6ffc33c63794ce67,3,4
2,SSCP-706bb026cabcd437,3,4
2,SSCP-70c431b8b0bccf9a,3,4
2,SSCP-70c8e2ed5d339db5,3,4
2,SSCP-71389076d7955097,3,4
2,SSCP-7180b6559623d2ef,3,4
2,SSCP-71c8e8ec87bbd3a3,3,4
2,SSCP-721d5db85c053e48,3,4
2,SSCP-721f25377a23065a,3,4
2,SSCP-72582fd5dcf6eb1d,3,4
2,SSCP-726f9b0239ba5c64,3,4
2,SSCP-728fcd4656767bb6,3,4
2,SSCP-72a3f0e0b2f5d480,3,4
2,SSCP-72c0fc6402bbe1d4,3,4
2,SSCP-72f0adbff2caa0c9,3,4
2,SSCP-730f1c61b452bd1b,3,4
2,SSCP-73392d344c6e8ea1,3,4
2,SSCP-7355ee7e2d2b17b3,3,4
2,SSCP-73844130f24ea55d,3,4
2,SSCP-738e6eb1f3fe8710,3,4
2,SSCP-73b44a0b970fd2d5,3,4
2,SSCP-73d3dea985e627f5,3,4
2,SSCP-73ed7c2a99ca58b6,3,4
2,SSCP-74203d4c94985aa5,3,4
2,SSCP-74477107dc2f740d,3,4
2,SSCP-7465285595fde2e3,3,4
2,SSCP-74d50fe5760a6ea3,3,4
2,SSCP-74fd074c2d6a33cb,3,4
2,SSCP-752483a7f1a2e961,3,4
2,SSCP-752e8969dc9b85a8,3,4
2,SSCP-75315f68ae6ad8d3,3,4
2,SSCP-756438497dfbd3c6,3,4
2,SSCP-75652c6d974acb81,3,4
2,SSCP-758a2210c23a7a52,3,4
2,SSCP-758f8f669f8bb241,3,4
2,SSCP-7592036347df4583,3,4
2,SSCP-75e7ca0d93677706,3,4
2,SSCP-767961a4550b72ee,3,4
2,SSCP-76cdb90503681448,3,4
2,SSCP-7702dcced3fa5498,3,4
2,SSCP-771de0dd48e13b6d,3,4
2,SSCP-775207567d4017f5,3,4
2,SSCP-776605edca654a5d,3,4
2,SSCP-776608c7bc8d94e4,3,4
2,SSCP-777122ad3522ebc3,3,4
2,SSCP-78047fe23b8f921b,3,4
2,SSCP-787077e6f935d110,3,4
2,SSCP-78873283d303fc73,3,4
2,SSCP-788b9f97437fc834,3,4
2,SSCP-78abcb74c229b817,3,4
2,SSCP-78b7db3d8737335f,3,4
2,SSCP-79034c07ac3bb8e0,3,4
2,SSCP-799a0c892ee7aea3,3,4
2,SSCP-79aa23958c9cb494,3,4
2,SSCP-7a64d3c952a4ea8f,3,4
2,SSCP-7a7685da261564e2,3,4
2,SSCP-7a9020e8b1a4d0e6,3,4
2,SSCP-7b42eb060bf669fc,3,4
2,SSCP-7b8c87e6bfd020c4,3,4
2,SSCP-7b8cb0844432995e,3,4
2,SSCP-7bbfd97166043ca2,3,4
2,SSCP-7bcf9f48a516a5ca,3,4
2,SSCP-7bdae0e52b913db1,3,4
2,SSCP-7bdb694bd46842ed,3,4
2,SSCP-7c242c996d1402e3,3,4
2,SSCP-7c5908b9d2eb2dbd,3,4
2,SSCP-7c73255fbb9a6c79,3,4
2,SSCP-7c8e1b4dce99b868,3,4
2,SSCP-7cc90703c6c62e84,3,4
2,SSCP-7cd0661973d77339,3,4
2,SSCP-7ceadcb1b064968f,3,4
2,SSCP-7cfbd9c0e4b714af,3,4
2,SSCP-7d82ea52c8a5b6ad,3,4
2,SSCP-7d9310aedd1ab1ed,3,4
2,SSCP-7ddb9c963b43ebfb,3,4
2,SSCP-7ddcf65c5a7485f5,3,4
2,SSCP-7de370b0ef34b09c,3,4
2,SSCP-7e650bc8c7bb08a5,3,4
2,SSCP-7e88d8c1baa8b3b3,3,4
2,SSCP-7eb2fd7257d07dfd,3,4
2,SSCP-7eba8ada5f53fa98,3,4
2,SSCP-7ec615dccacb84b9,3,4
2,SSCP-7ed483146201d4cd,3,4
2,SSCP-7edd92fceb8b2d8a,3,4
2,SSCP-7ef4207b0ce2db69,3,4
2,SSCP-7f3c712ccac9c81f,3,4
2,SSCP-7f42d06a6265efc0,3,4
2,SSCP-7f46605c6b96056c,3,4
2,SSCP-7f581017f2221bba,3,4
2,SSCP-7f71e2eca1a719be,3,4
2,SSCP-7f86768957cc6e72,3,4
2,SSCP-7fa91aca9c172173,3,4
2,SSCP-8007d447f59dd36f,3,4
2,SSCP-8011fac22bb116f4,3,4
2,SSCP-80180565689ced62,3,4
2,SSCP-809d25edbfcf1ccf,3,4
2,SSCP-810ecc03ca902bd7,3,4
2,SSCP-8127c0c6132d911b,3,4
2,SSCP-814d30b9b6519d6f,3,4
2,SSCP-818d4f37ed014c32,3,4
2,SSCP-81a1a16d9684666c,3,4
2,SSCP-8265d37bb459ad35,3,4
2,SSCP-82da7b0f1c35e07c,3,4
2,SSCP-8346ec7aa76a3adf,3,4
2,SSCP-836b6aa334120003,3,4
2,SSCP-83e726ecd0c08db5,3,4
2,SSCP-840d39e53d38d15b,3,4
2,SSCP-8437489a2dc93b9a,3,4
2,SSCP-84636119f1c7252e,3,4
2,SSCP-8493f0a3fd713a52,3,4
2,SSCP-8504f391f578d5e2,3,4
2,SSCP-853ab9245cffc1c6,3,4
2,SSCP-854c92ca754bf485,3,4
2,SSCP-8555d987cf0904a0,3,4
2,SSCP-8598d19f4a4c128f,3,4
2,SSCP-85e57f3de06b9cb1,3,4
2,SSCP-861d09f5ffced859,3,4
2,SSCP-86392e483248cab3,3,4
2,SSCP-8644ad0045229255,3,4
2,SSCP-8662aaf548ad70f3,3,4
2,SSCP-86c8d7bd8c8a863a,3,4
2,SSCP-86f4de9843e2028f,3,4
2,SSCP-86f9e050ac50ca48,3,4
2,SSCP-87091310626dffa0,3,4
2,SSCP-872175e71a22665b,3,4
2,SSCP-8764d9a31aa5ff9d,3,4
2,SSCP-8780058f971e260a,3,4
2,SSCP-885b82a7d4c87087,3,4
2,SSCP-88617f6bffb074f2,3,4
2,SSCP-88dc9a25c98093e9,3,4
2,SSCP-88eb75c57df7aef1,3,4
2,SSCP-88fb285ff2732a96,3,4
2,SSCP-89481d209499e35d,3,4
2,SSCP-896fcb2773e1257a,3,4
2,SSCP-89a2b3d39e721c9f,3,4
2,SSCP-89a43cefbbb15f95,3,4
2,SSCP-89b65d444c30732a,3,4
2,SSCP-89b8839e0c7573c8,3,4
2,SSCP-89cd8a01ee43345e,3,4
2,SSCP-89cdce005bfda3c7,3,4
2,SSCP-89d4cd3fc0afd848,3,4
2,SSCP-89e2b2566481c1b9,3,4
2,SSCP-89f1de97df908a84,3,4
2,SSCP-8a4b207766e6153d,3,4
2,SSCP-8a56e5aa78908124,3,4
2,SSCP-8a656737fb32b887,3,4
2,SSCP-8a9d45c05ae5ab38,3,4
2,SSCP-8ac1d82ea8896fa7,3,4
2,SSCP-8ae7db6e46cd1d7e,3,4
2,SSCP-8af0ce4b95aa1a8f,3,4
2,SSCP-8b6c65cf0ba59f10,3,4
2,SSCP-8b6d6e938ae50308,3,4
2,SSCP-8b9be1a70a4ff655,3,4
2,SSCP-8b9f1fd277b6e621,3,4
2,SSCP-8bd9571061c4cc8a,3,4
2,SSCP-8bdcbe39db73716d,3,4
2,SSCP-8be96299ff4a7497,3,4
2,SSCP-8c0e5b66ebf016f2,3,4
2,SSCP-8c9a156ff3be6065,3,4
2,SSCP-8cbc90eee8f9c342,3,4
2,SSCP-8cd890be105529ec,3,4
2,SSCP-8cec2832d002f84c,3,4
2,SSCP-8cf8aa6144282738,3,4
2,SSCP-8d2f2a16ff73fc00,3,4
2,SSCP-8d63bbce652c8c96,3,4
2,SSCP-8d9276a72a72de33,3,4
2,SSCP-8d92fe5961a4a83b,3,4
2,SSCP-8ddf135d4bf48bdf,3,4
2,SSCP-8e1e9b24851173d4,3,4
2,SSCP-8e33023e4b7213ec,3,4
2,SSCP-8e42757a8efda1b2,3,4
2,SSCP-8e6e95bd7d030236,3,4
2,SSCP-8e768b522c1939c0,3,4
2,SSCP-8ea2f1e461b1b494,3,4
2,SSCP-8f2760f9d2c9c77d,3,4
2,SSCP-8f34f661db207cd7,3,4
2,SSCP-8f4b6ce82f72c7c9,3,4
2,SSCP-8f83ca55c0250c75,3,4
2,SSCP-8f9d63812b1ccb76,3,4
2,SSCP-8fb22d6c9770ef29,3,4
2,SSCP-8fbc48116aa3b604,3,4
2,SSCP-8fbd1b09d9a4b3af,3,4
2,SSCP-8fd02211cb5d822c,3,4
2,SSCP-8fea73cb63066b45,3,4
2,SSCP-90068efce083eda3,3,4
2,SSCP-9009169d1cf93971,3,4
2,SSCP-90093f20424369aa,3,4
2,SSCP-90277585f8d1b6ca,3,4
2,SSCP-90c7863cc61efd22,3,4
2,SSCP-912f9cf7200f28c2,3,4
2,SSCP-919f99b329cdf8cc,3,4
2,SSCP-91dc81bbbb3208f4,3,4
2,SSCP-926c7ea75aeb8fac,3,4
2,SSCP-927335ad59e48c4d,3,4
2,SSCP-928b69aad49bd424,3,4
2,SSCP-928e8518da39aaf3,3,4
2,SSCP-92c4b9c89778fe53,3,4
2,SSCP-92f04c96265d4e88,3,4
2,SSCP-93451bbe6ba9e7f6,3,4
2,SSCP-934636ff748875b7,3,4
2,SSCP-941871a4268d5ef8,3,4
2,SSCP-94505fc594b80bc7,3,4
2,SSCP-94ababd714cc9dce,3,4
2,SSCP-94ac7a5d8d19374b,3,4
2,SSCP-94de21ccf0358005,3,4
2,SSCP-9509ac434b9379a7,3,4
2,SSCP-95989866ece3bc72,3,4
2,SSCP-95a6704c319f0ec9,3,4
2,SSCP-95f2e273fedf70a1,3,4
2,SSCP-96084ee10bc854ca,3,4
2,SSCP-9647a991bccf21a7,3,4
2,SSCP-96514ea028d74d38,3,4
2,SSCP-968ebf03b7c5fb6a,3,4
2,SSCP-96a69b0e531ae59b,3,4
2,SSCP-96ec53652f16c072,3,4
2,SSCP-972686a6c33ab486,3,4
2,SSCP-974abba227edb1b3,3,4
2,SSCP-97518326310250b2,3,4
2,SSCP-976252ee0b357d97,3,4
2,SSCP-97762c6c24c21954,3,4
2,SSCP-97b3ce0ff58fb0ca,3,4
2,SSCP-97dae1bb862344e2,3,4
2,SSCP-984e94c04c7f504b,3,4
2,SSCP-98780b8600597b33,3,4
2,SSCP-98b2e1af4947c3e8,3,4
2,SSCP-98c46fc285c6c703,3,4
2,SSCP-98e4d1c9c265bb3b,3,4
2,SSCP-98e79333cc34c9ad,3,4
2,SSCP-9900dddbfb3dbb18,3,4
2,SSCP-99811e5acc8e37b7,3,4
2,SSCP-9988bc1cecd16104,3,4
2,SSCP-99cf0465468da9cf,3,4
2,SSCP-9a06ad25e873c93f,3,4
2,SSCP-9a42224a147bf07c,3,4
2,SSCP-9a463fd615ff5b98,3,4
2,SSCP-9a563ec83e3d854a,3,4
2,SSCP-9a593af0eeef8c0d,3,4
2,SSCP-9ac14b97da2a3553,3,4
2,SSCP-9adc496c82422ac6,3,4
2,SSCP-9af4d4af6db38393,3,4
2,SSCP-9b182e71a1c85c54,3,4
2,SSCP-9b5312bbd47cfd4e,3,4
2,SSCP-9b6f50e0e3cef0d9,3,4
2,SSCP-9bced350ee4f8db5,3,4
2,SSCP-9c3b59749b75d1cc,3,4
2,SSCP-9cbea5ab2a1419f9,3,4
2,SSCP-9cc65caed4c90b55,3,4
2,SSCP-9d0086f0bb7a7714,3,4
2,SSCP-9d249510625e0baf,3,4
2,SSCP-9d42e9a8d14aa424,3,4
2,SSCP-9d51c62c5059400a,3,4
2,SSCP-9d542eae17aaf2ed,3,4
2,SSCP-9d7f32d9596aaf20,3,4
2,SSCP-9d829eb6129c97d2,3,4
2,SSCP-9d89939671d6bb81,3,4
2,SSCP-9da897547decec54,3,4
2,SSCP-9db713cf4e8657df,3,4
2,SSCP-9e03f9d1764f0c24,3,4
2,SSCP-9e2e4b20daa45878,3,4
2,SSCP-9e614539ccc4b9bd,3,4
2,SSCP-9e9f2e71e9ae1db2,3,4
2,SSCP-9eb3f601fd20befc,3,4
2,SSCP-9ec53303d92ade3e,3,4
2,SSCP-9f6eaee9ccf6bf0e,3,4
2,SSCP-9f9dc0c2e63db4b1,3,4
2,SSCP-9fbb12136d124295,3,4
2,SSCP-9fccc550ceee9d54,3,4
2,SSCP-9fd1c91770bc45db,3,4
2,SSCP-a008cfdb16a7b167,3,4
2,SSCP-a035401b0b2e90b7,3,4
2,SSCP-a099df84b9551b92,3,4
2,SSCP-a0a8f4db0758348b,3,4
2,SSCP-a0df4e23fe8c388a,3,4
2,SSCP-a0eff1bce624a57c,3,4
2,SSCP-a1126d0f63feb6d7,3,4
2,SSCP-a1484e3d7df86f75,3,4
2,SSCP-a14db0bbddaa41da,3,4
2,SSCP-a14f71c3681d4e79,3,4
2,SSCP-a15c7a78af6c52ab,3,4
2,SSCP-a18000945291350f,3,4
2,SSCP-a1ba4247b8008370,3,4
2,SSCP-a1f06dfb5435e347,3,4
2,SSCP-a2b0014c5975279c,3,4
2,SSCP-a2bfa0dd3af33e43,3,4
2,SSCP-a2f8e5eb1265fda7,3,4
2,SSCP-a31f37d7a6fb772d,3,4
2,SSCP-a338ef4fb3c3fc7a,3,4
2,SSCP-a33f68c5ec7a1af2,3,4
2,SSCP-a34614376f11b3af,3,4
2,SSCP-a360f416ad250281,3,4
2,SSCP-a38890ca6ac3250e,3,4
2,SSCP-a39de95188bcd01e,3,4
2,SSCP-a39f73c3110113af,3,4
2,SSCP-a3d6439b441fc497,3,4
2,SSCP-a3f1ae8f42efd4da,3,4
2,SSCP-a3f719f29b139627,3,4
2,SSCP-a40101e65b6653d1,3,4
2,SSCP-a412a2d4bddc93a8,3,4
2,SSCP-a413a8e8194e8460,3,4
2,SSCP-a46728be64b7e2ae,3,4
2,SSCP-a4ac8a419fd11687,3,4
2,SSCP-a4af7c169ea90866,3,4
2,SSCP-a4be0465f39338ae,3,4
2,SSCP-a4cea69210faa495,3,4
2,SSCP-a4e29f98659ed635,3,4
2,SSCP-a5108853addcc52c,3,4
2,SSCP-a5e0ee0b3bee4606,3,4
2,SSCP-a5e4ead972ba1d4e,3,4
2,SSCP-a64740f967efcd51,3,4
2,SSCP-a6538b36308c6a2d,3,4
2,SSCP-a68d6f479629c980,3,4
2,SSCP-a6f93f70fb3ecd19,3,4
2,SSCP-a7070a6561140f9d,3,4
2,SSCP-a72c2d30ced6be31,3,4
2,SSCP-a7f1d15aebb81cde,3,4
2,SSCP-a82061073f2930d0,3,4
2,SSCP-a825c5de47867670,3,4
2,SSCP-a8532da380719c17,3,4
2,SSCP-a8567bc6ca9ac23c,3,4
2,SSCP-a8872aaac1e540fc,3,4
2,SSCP-a89fd73fc8889210,3,4
2,SSCP-a8a45b4b68fb87d4,3,4
2,SSCP-a8a4fb1fa665dc69,3,4
2,SSCP-a8acebdfada68758,3,4
2,SSCP-a9156b013e29b72d,3,4
2,SSCP-a943b15e2035d87d,3,4
2,SSCP-a98abfd3affc4c05,3,4
2,SSCP-a9f4753de74b6bcc,3,4
2,SSCP-aa5c0d59d70cd809,3,4
2,SSCP-aa6516838aad47dc,3,4
2,SSCP-aa84c5b35824cdb4,3,4
2,SSCP-ab363a44df27a2ec,3,4
2,SSCP-ab6d3b1a0bd0cf5b,3,4
2,SSCP-ab72cdb9b66d2cd9,3,4
2,SSCP-ab95e5bcf381c2e7,3,4
2,SSCP-abc699d2a49faf63,3,4
2,SSCP-abdcfaf9686c61dd,3,4
2,SSCP-ac1564636c95f72a,3,4
2,SSCP-ac362179e2635280,3,4
2,SSCP-acf00569c0eac3fa,3,4
2,SSCP-ad022cc6ea51a554,3,4
2,SSCP-ad37ab749b8d3d97,3,4
2,SSCP-ad5b3f2d4f8f53b3,3,4
2,SSCP-ad823ac21201064f,3,4
2,SSCP-ad83427ddc10cac2,3,4
2,SSCP-ade85a32256a4911,3,4
2,SSCP-ae13e7e4e17c339b,3,4
2,SSCP-ae1e0110b1a6ac16,3,4
2,SSCP-ae5dc8868a864194,3,4
2,SSCP-ae8355234abdcb1a,3,4
2,SSCP-aeb2946cff52ee23,3,4
2,SSCP-af00faf4c56a600b,3,4
2,SSCP-af65f049d202a689,3,4
2,SSCP-af8fef0e061f54a5,3,4
2,SSCP-afa6cede9beb7144,3,4
2,SSCP-affcfc3d6dfd13f4,3,4
2,SSCP-b010789f1ebcb48e,3,4
2,SSCP-b047065bbe1da368,3,4
2,SSCP-b06c58bf3fb3c97f,3,4
2,SSCP-b07ae3539ce12d9a,3,4
2,SSCP-b0fafded5f38b566,3,4
2,SSCP-b1185a16406f3eab,3,4
2,SSCP-b1613ee9d3b9cc53,3,4
2,SSCP-b1a193c43e5b448f,3,4
2,SSCP-b1c79325899ada63,3,4
2,SSCP-b211757f9dae5f27,3,4
2,SSCP-b219d1ecff50b24c,3,4
2,SSCP-b2333d1d98fe2314,3,4
2,SSCP-b271805de50f0586,3,4
2,SSCP-b29edbf0bbc2354a,3,4
2,SSCP-b2fa017aa07de22d,3,4
2,SSCP-b2fc60edfc0e1880,3,4
2,SSCP-b30c8b46e7349923,3,4
2,SSCP-b32d2f8dc6f79d49,3,4
2,SSCP-b390f0a5c131e74e,3,4
2,SSCP-b39f0d70b3b45931,3,4
2,SSCP-b3a7a3b54933844f,3,4
2,SSCP-b3b6b5be7dcea9fe,3,4
2,SSCP-b3dcd733812e60b6,3,4
2,SSCP-b3f51cf60c2c9408,3,4
2,SSCP-b3fc2c4c8c8f9c9a,3,4
2,SSCP-b4230d594cc7fc73,3,4
2,SSCP-b44f1935f4c5a23e,3,4
2,SSCP-b45dbfd66005db5f,3,4
2,SSCP-b4907e4c2a8b46c3,3,4
2,SSCP-b4cfa591855bd3db,3,4
2,SSCP-b4e5cf3885cb3b82,3,4
2,SSCP-b4f87b7456659d0b,3,4
2,SSCP-b50feb498a7c76bc,3,4
2,SSCP-b565e805b5983e0f,3,4
2,SSCP-b5b17254374ddffe,3,4
2,SSCP-b629030726d7da50,3,4
2,SSCP-b63dd4dd6e0783f5,3,4
2,SSCP-b649cdd9d989eb47,3,4
2,SSCP-b657eca362afcaba,3,4
2,SSCP-b68f7ab4465a68cb,3,4
2,SSCP-b69c5ef89dd9da9d,3,4
2,SSCP-b6c63c3b0168fa55,3,4
2,SSCP-b6d4576f01d85d32,3,4
2,SSCP-b6f798130f72ba93,3,4
2,SSCP-b7352cc49da80d1b,3,4
2,SSCP-b79a5cee218b87f7,3,4
2,SSCP-b7cf3359af309d74,3,4
2,SSCP-b7d7ca4dc10f2c65,3,4
2,SSCP-b8018f5caeccd4b2,3,4
2,SSCP-b833c1616fea6d0d,3,4
2,SSCP-b889b14a5b99669b,3,4
2,SSCP-b89f5734a8fc1ae8,3,4
2,SSCP-b8a33e379c178a01,3,4
2,SSCP-b8c14ad71c976713,3,4
2,SSCP-b8f69140b2ab94a7,3,4
2,SSCP-b9085854a6161efa,3,4
2,SSCP-b96683d071db44e9,3,4
2,SSCP-b994a18a9cc218c0,3,4
2,SSCP-b9ba20ec64664469,3,4
2,SSCP-ba451153524c13aa,3,4
2,SSCP-ba46a686dd963543,3,4
2,SSCP-ba5653c7a9f1ccd5,3,4
2,SSCP-ba980adba864b985,3,4
2,SSCP-bb1a85789267abfc,3,4
2,SSCP-bb23684629f865a5,3,4
2,SSCP-bb5dc5e9851590e6,3,4
2,SSCP-bb9438cbf4de1637,3,4
2,SSCP-bc44b60e0d383224,3,4
2,SSCP-bc5aaeba957f20bb,3,4
2,SSCP-bc68665c426c6e9d,3,4
2,SSCP-bc7953ee531e93e4,3,4
2,SSCP-bd14fefc8e583416,3,4
2,SSCP-bd8c4a181faa96a1,3,4
2,SSCP-bda9b04378fc89c7,3,4
2,SSCP-bdb43d6cb55c2269,3,4
2,SSCP-be03f8d7cbf9a3bc,3,4
2,SSCP-be5abcbea58ec0f1,3,4
2,SSCP-bf1ea35eeb354851,3,4
2,SSCP-bfc8d7e181d8eb2d,3,4
2,SSCP-bff3f40dcf06390b,3,4
2,SSCP-bff542b18b62157c,3,4
2,SSCP-bffadc1fac1563ac,3,4
2,SSCP-c035045de6fb4362,3,4
